id,question,reference_answer,student_answer,label,human_score,subject
118,সিপাহি বিদ্রোহ কবে হয়েছিল?,সিপাহি বিদ্রোহ ১৮৫৭ সালে হয়েছিল।,বিদ্রোহ ১৮৫৭ সালে হয়েছিল।,partially_correct,48,ইতিহাস
119,সিপাহি বিদ্রোহ কবে হয়েছিল?,সিপাহি বিদ্রোহ ১৮৫৭ সালে হয়েছিল।,সিপাহি বিদ্রোহ ১৮৫৭ হয়েছিল।,partially_correct,75,ইতিহাস
120,সিপাহি বিদ্রোহ কবে হয়েছিল?,সিপাহি বিদ্রোহ ১৮৫৭ সালে হয়েছিল।,তারা বিদ্রোহ ১৮৫৭ সালে হয়েছিল।,partially_correct,67,ইতিহাস
121,কে বাংলার বাঘ নামে পরিচিত ছিলেন?,শেরে বাংলা একে ফজলুল হক বাংলার বাঘ নামে পরিচিত ছিলেন।,শেরে বাংলা একে ফজলুল হক বাংলার বাঘ নামে পরিচিত ছিলেন বইতে লেখা আছে।,correct,92,ইতিহাস
122,কে বাংলার বাঘ নামে পরিচিত ছিলেন?,শেরে বাংলা একে ফজলুল হক বাংলার বাঘ নামে পরিচিত ছিলেন।,বাংলা একে ফজলুল হক বাংলার বাঘ নামে পরিচিত ছিলেন।,partially_correct,42,ইতিহাস
123,কে বাংলার বাঘ নামে পরিচিত ছিলেন?,শেরে বাংলা একে ফজলুল হক বাংলার বাঘ নামে পরিচিত ছিলেন।,শেরে বাংলা একে ফজলুল হক বাংলার বাঘ নামে পরিচিত ছিলেন।,correct,98,ইতিহাস
124,কে বাংলার বাঘ নামে পরিচিত ছিলেন?,শেরে বাংলা একে ফজলুল হক বাংলার বাঘ নামে পরিচিত ছিলেন।,বাংলাদেশ একটি সুন্দর দেশ।,incorrect,1,ইতিহাস
125,কে বাংলার বাঘ নামে পরিচিত ছিলেন?,শেরে বাংলা একে ফজলুল হক বাংলার বাঘ নামে পরিচিত ছিলেন।,শেরে বাংলা একে ফজলুল বাংলার হক বাঘ নামে পরিচিত ছিলেন।,correct,93,ইতিহাস
126,কে বাংলার বাঘ নামে পরিচিত ছিলেন?,শেরে বাংলা একে ফজলুল হক বাংলার বাঘ নামে পরিচিত ছিলেন।,শেরে বাংলা একে ফজলুল হক বাঘ নামে পরিচিত ছিলেন।,partially_correct,69,ইতিহাস
127,কে বাংলার বাঘ নামে পরিচিত ছিলেন?,শেরে বাংলা একে ফজলুল হক বাংলার বাঘ নামে পরিচিত ছিলেন।,বাংলা শেরে একে ফজলুল হক বাংলার বাঘ নামে পরিচিত ছিলেন।,incorrect,22,ইতিহাস
128,কে বাংলার বাঘ নামে পরিচিত ছিলেন?,শেরে বাংলা একে ফজলুল হক বাংলার বাঘ নামে পরিচিত ছিলেন।,তারা বাংলা একে ফজলুল হক বাংলার বাঘ নামে পরিচিত ছিলেন।,partially_correct,64,ইতিহাস
129,কে বাংলার বাঘ নামে পরিচিত ছিলেন?,শেরে বাংলা একে ফজলুল হক বাংলার বাঘ নামে পরিচিত ছিলেন।,শেরে বাংলা একে ফজলুল হক বাংলার বাঘ নামে ছিলেন।,partially_correct,74,ইতিহাস
130,কে বাংলার বাঘ নামে পরিচিত ছিলেন?,শেরে বাংলা একে ফজলুল হক বাংলার বাঘ নামে পরিচিত ছিলেন।,আজ রবিবার।,incorrect,0,ইতিহাস
131,কে বাংলার বাঘ নামে পরিচিত ছিলেন?,শেরে বাংলা একে ফজলুল হক বাংলার বাঘ নামে পরিচিত ছিলেন।,শেরে বাংলা একে ফজলুল হক বাংলার বাঘ নামে দক্ষিণদিকে ছিলেন।,incorrect,13,ইতিহাস
132,কে বাংলার বাঘ নামে পরিচিত ছিলেন?,শেরে বাংলা একে ফজলুল হক বাংলার বাঘ নামে পরিচিত ছিলেন।,শেরে বাংলা একে ফজলুল হক বাংলার বাঘ নামে পরিচিত ছিলেন বইতে লেখা আছে।,correct,86,ইতিহাস
